LAT,LON,Total_Rn2200100_Sum
-25.95,-42.2,1.215625728e-06
-25.95,-42.15,1.2265914239999998e-06
-25.95,-42.1,1.602558144e-06
-25.95,-42.05,1.49603424e-06
-25.95,-42.0,1.640154816e-06
-25.95,-41.95,1.225024896e-06
-25.95,-41.9,9.68114304e-07
-25.95,-41.85,1.1044022399999998e-06
-25.95,-41.8,1.19056128e-06
-25.95,-41.75,1.1529646080000002e-06
-25.95,-41.7,1.235990592e-06
-25.95,-41.65,1.058972928e-06
-25.95,-41.6,1.0057109759999998e-06
-25.95,-41.55,7.597660799999999e-07
-25.95,-41.5,8.772556800000001e-07
-25.95,-41.45,6.5794176e-07
-25.95,-41.4,5.46718272e-07
-25.95,-41.35,4.49593536e-07
-25.95,-41.3,6.51675648e-07
-25.95,-41.25,6.21911616e-07
-25.95,-41.2,4.24529088e-07
-25.95,-41.15,7.23735936e-07
-25.95,-41.1,5.43585216e-07
-25.95,-41.05,7.03371072e-07
-25.95,-41.0,5.46718272e-07
-25.95,-40.95,4.3706131199999997e-07
-25.95,-40.9,5.075550719999999e-07
-25.95,-40.85,3.7596671999999996e-07
-25.95,-40.8,3.5560185599999994e-07
-25.95,-40.75,5.23220352e-07
-25.95,-40.7,7.08070656e-07
-25.95,-40.65,4.2296256e-07
-25.95,-40.6,1.30021824e-07
-25.95,-40.55,3.38370048e-07
-25.95,-40.5,3.66567552e-07
-25.95,-40.45,5.23220352e-07
-25.95,-40.4,2.3811225599999998e-07
-25.95,-40.35,3.54035328e-07
-25.95,-40.3,3.2270476800000004e-07
-25.95,-40.25,4.1982950399999997e-07
-25.95,-40.2,3.1957171200000006e-07
-25.95,-40.15,2.7884198399999997e-07
-25.95,-40.1,1.92682944e-07
-25.95,-40.05,2.28713088e-07
-25.95,-40.0,1.2532223999999999e-07
-25.95,-39.95,1.34721408e-07
-25.95,-39.9,1.77017664e-07
-25.95,-39.85,2.9764032e-07
-25.95,-39.8,2.31846144e-07
-25.95,-39.75,3.27404352e-07
-25.95,-39.7,4.05730752e-07
-25.95,-39.65,2.0364864e-07
-25.95,-39.6,2.4594489599999996e-07
-25.95,-39.55,1.83283776e-07
-25.95,-39.5,2.71009344e-07
-25.95,-39.45,2.4281184e-07
-25.95,-39.4,2.77275456e-07
-25.95,-39.35,1.69185024e-07
-25.95,-39.3,1.0965696000000001e-07
-25.95,-39.25,1.0339084800000001e-07
-25.95,-39.2,1.59785856e-07
-25.95,-39.15,1.0809043199999999e-07
-25.95,-39.1,4.3862784e-08
-25.95,-39.05,1.92682944e-07
-25.95,-39.0,4.8562368e-08
-25.95,-38.95,9.2425152e-08
-25.95,-38.9,5.0128896e-08
-25.95,-38.8,1.8798336e-08
-25.95,-38.75,2.5064448e-08
-25.95,-38.65,4.2296256e-08
-25.95,-38.6,2.5064448e-08
-25.95,-38.55,9.085862399999999e-08
-25.95,-38.5,4.3862784e-08
-25.95,-38.45,4.6995839999999995e-08
-25.95,-38.4,2.3497919999999997e-08
-25.95,-38.2,2.1931392e-08
-25.95,-38.05,4.8562368e-08
-25.95,-38.0,2.1931392e-08
-25.95,-37.85,2.1931392e-08
-25.95,-37.8,2.1931392e-08
-25.9,-51.45,3.603014399999999e-08
-25.9,-51.35,6.7360704e-08
-25.9,-51.3,3.4463616e-08
-25.9,-51.25,3.4463616e-08
-25.9,-51.2,1.7231808e-07
-25.9,-51.15,1.73884608e-07
-25.9,-51.1,2.8354156800000003e-07
-25.9,-51.05,3.0703948799999997e-07
-25.9,-51.0,3.54035328e-07
-25.9,-50.95,3.49335744e-07
-25.9,-50.9,4.7622451199999997e-07
-25.9,-50.85,8.396590079999999e-07
-25.9,-50.8,5.263534079999999e-07
-25.9,-50.75,5.5611744e-07
-25.9,-50.7,7.42534272e-07
-25.9,-50.65,7.09637184e-07
-25.9,-50.6,8.694230399999999e-07
-25.9,-50.55,1.6479874560000002e-06
-25.9,-50.5,7.6759872e-07
-25.9,-50.45,1.477235904e-06
-25.9,-50.4,1.3315487999999999e-06
-25.9,-50.35,1.400476032e-06
-25.9,-50.3,1.129466688e-06
-25.9,-50.25,1.1404323839999999e-06
-25.9,-50.2,1.286119488e-06
-25.9,-50.15,1.195260864e-06
-25.9,-50.1,1.091870016e-06
-25.9,-50.05,1.4913346560000002e-06
-25.9,-50.0,1.5273648e-06
-25.9,-49.95,1.337814912e-06
-25.9,-49.9,1.784275392e-06
-25.9,-49.85,1.4490384e-06
-25.9,-49.8,1.857902208e-06
-25.9,-49.75,2.28713088e-06
-25.9,-49.7,2.746123584e-06
-25.9,-49.65,2.783720256e-06
-25.9,-49.6,2.252667264e-06
-25.9,-49.55,2.5847712e-06
-25.9,-49.5,2.6599645439999997e-06
-25.9,-49.45,3.8191952639999995e-06
-25.9,-49.4,4.940829312e-06
-25.9,-49.35,6.308408255999999e-06
-25.9,-49.3,5.38885632e-06
-25.9,-49.25,5.260401024e-06
-25.9,-49.2,4.98155904e-06
-25.9,-49.15,5.182074623999999e-06
-25.9,-49.1,4.593060096e-06
-25.9,-49.05,4.069839744e-06
-25.9,-49.0,6.574718016e-06
-25.9,-48.95,6.291176448e-06
-25.9,-48.9,6.5026577279999996e-06
-25.9,-48.85,7.823240832e-06
-25.9,-48.8,7.690085951999998e-06
-25.9,-48.75,8.554809408e-06
-25.9,-48.7,1.1148979776e-05
-25.9,-48.65,8.899445567999999e-06
-25.9,-48.6,1.1282134655999999e-05
-25.9,-48.55,1.2364605503999998e-05
-25.9,-48.5,1.4845985855999998e-05
-25.9,-48.45,1.6418779968e-05
-25.9,-48.4,1.6876206144e-05
-25.9,-48.35,1.5272081472e-05
-25.9,-48.3,1.8981619776e-05
-25.9,-48.25,1.9257328704000002e-05
-25.9,-48.2,1.7192644800000002e-05
-25.9,-48.15,1.7150348544e-05
-25.9,-48.1,1.4974441151999999e-05
-25.9,-48.05,1.7046957696e-05
-25.9,-48.0,1.7838054336e-05
-25.9,-47.95,1.9898038656e-05
-25.9,-47.9,2.2506307776e-05
-25.9,-47.85,2.6316103871999997e-05
-25.9,-47.8,3.0365578752000004e-05
-25.9,-47.75,3.4491813504e-05
-25.9,-47.7,3.5953384128e-05
-25.9,-47.65,3.4104881087999995e-05
-25.9,-47.6,4.495152096e-05
-25.9,-47.55,4.0411722816e-05
-25.9,-47.5,4.4534824512e-05
-25.9,-47.45,4.0178310144e-05
-25.9,-47.4,4.4790168576e-05
-25.9,-47.35,4.6265837951999995e-05
-25.9,-47.3,4.6853285952e-05
-25.9,-47.25,4.3223640576e-05
-25.9,-47.2,4.870492204799999e-05
-25.9,-47.15,5.4501075648e-05
-25.9,-47.1,5.42018688e-05
-25.9,-47.05,6.343655136e-05
-25.9,-47.0,7.0886958528e-05
-25.9,-46.95,6.8408711232e-05
-25.9,-46.9,7.2707264064e-05
-25.9,-46.85,6.9798221568e-05
-25.9,-46.8,6.6168576192e-05
-25.9,-46.75,6.7385768448e-05
-25.9,-46.7,7.8675735744e-05
-25.9,-46.65,8.5870798848e-05
-25.9,-46.6,8.8110933888e-05
-25.9,-46.55,9.841085548800001e-05
-25.9,-46.5,9.8525212032e-05
-25.9,-46.45,9.9465128832e-05
-25.9,-46.4,9.817900934399999e-05
-25.9,-46.35,0.00010081390944
-25.9,-46.3,9.7897034304e-05
-25.9,-46.25,9.1623089664e-05
-25.9,-46.2,8.921533612799999e-05
-25.9,-46.15,8.441706086399999e-05
-25.9,-46.1,8.6279662656e-05
-25.9,-46.05,8.385937689599999e-05
-25.9,-46.0,8.8095268608e-05
-25.9,-45.95,7.6314978048e-05
-25.9,-45.9,7.267593350399999e-05
-25.9,-45.85,7.5462786816e-05
-25.9,-45.8,7.5210575808e-05
-25.9,-45.75,6.508140575999999e-05
-25.9,-45.7,6.3510178176e-05
-25.9,-45.65,5.388543014399999e-05
-25.9,-45.6,4.935189811200001e-05
-25.9,-45.55,4.708199903999999e-05
-25.9,-45.5,4.8043847232e-05
-25.9,-45.45,4.9516383552e-05
-25.9,-45.4,4.4440832832e-05
-25.9,-45.35,4.1625782016e-05
-25.9,-45.3,4.1210652095999994e-05
-25.9,-45.25,3.9274423488e-05
-25.9,-45.2,4.1885825664e-05
-25.9,-45.15,4.109002944e-05
-25.9,-45.1,3.6888601343999996e-05
-25.9,-45.05,3.6294887232e-05
-25.9,-45.0,3.49727376e-05
-25.9,-44.95,3.682907328e-05
-25.9,-44.9,3.342970752e-05
-25.9,-44.85,3.3873034944e-05
-25.9,-44.8,3.4728359232e-05
-25.9,-44.75,3.430696319999999e-05
-25.9,-44.7,2.6568314879999997e-05
-25.9,-44.65,2.4177793152e-05
-25.9,-44.6,2.3253541632e-05
-25.9,-44.55,2.3765796287999995e-05
-25.9,-44.5,2.2147572863999998e-05
-25.9,-44.45,2.150842944e-05
-25.9,-44.4,1.8729408768000002e-05
-25.9,-44.35,1.815605952e-05
-25.9,-44.3,2.3472855552000005e-05
-25.9,-44.25,1.7477752896e-05
-25.9,-44.2,1.5565022207999997e-05
-25.9,-44.15,1.5402103296e-05
-25.9,-44.1,1.5699743616e-05
-25.9,-44.05,1.1606405952e-05
-25.9,-44.0,1.1232005759999999e-05
-25.9,-43.95,1.1636169984e-05
-25.9,-43.9,8.926076544e-06
-25.9,-43.85,8.774123328e-06
-25.9,-43.8,8.142812544e-06
-25.9,-43.75,9.486893568e-06
-25.9,-43.7,9.905156543999998e-06
-25.9,-43.65,9.640413312000001e-06
-25.9,-43.6,7.379913408e-06
-25.9,-43.55,7.179397824e-06
-25.9,-43.5,6.244180608e-06
-25.9,-43.45,5.5094789759999995e-06
-25.9,-43.4,5.611303296e-06
-25.9,-43.35,5.227503935999999e-06
-25.9,-43.3,4.792009152e-06
-25.9,-43.25,4.024410432e-06
-25.9,-43.2,3.960182784e-06
-25.9,-43.15,3.599881344e-06
-25.9,-43.1,3.026532096e-06
-25.9,-43.05,2.902776384e-06
-25.9,-43.0,2.7476901119999997e-06
-25.9,-42.95,2.0756496e-06
-25.9,-42.9,2.2698990719999997e-06
-25.9,-42.85,1.9597265280000006e-06
-25.9,-42.8,2.204104896e-06
-25.9,-42.75,2.7680549760000004e-06
-25.9,-42.7,3.100158912e-06
-25.9,-42.65,3.0077337599999997e-06
-25.9,-42.6,2.166508224e-06
-25.9,-42.55,1.8234385919999998e-06
-25.9,-42.5,1.475669376e-06
-25.9,-42.45,1.760777472e-06
-25.9,-42.4,1.8829666559999998e-06
-25.9,-42.35,1.474102848e-06
-25.9,-42.3,1.6056912e-06
-25.9,-42.25,1.5806267519999998e-06
-25.9,-42.2,1.5195321599999998e-06
-25.9,-42.15,1.5790602240000004e-06
-25.9,-42.1,1.314316992e-06
-25.9,-42.05,1.6072577279999998e-06
-25.9,-42.0,1.5007338239999998e-06
-25.9,-41.95,1.257921984e-06
-25.9,-41.9,1.36287936e-06
-25.9,-41.85,1.7247473280000001e-06
-25.9,-41.8,1.345647552e-06
-25.9,-41.75,9.6341472e-07
-25.9,-41.7,1.137299328e-06
-25.9,-41.65,1.03390848e-06
-25.9,-41.6,9.164188799999999e-07
-25.9,-41.55,1.0166766719999998e-06
-25.9,-41.5,8.60023872e-07
-25.9,-41.45,7.910966399999999e-07
-25.9,-41.4,5.968471679999999e-07
-25.9,-41.35,3.54035328e-07
-25.9,-41.3,5.6395008e-07
-25.9,-41.25,5.075550719999999e-07
-25.9,-41.2,5.3261952e-07
-25.9,-41.15,6.266111999999999e-07
-25.9,-41.1,7.09637184e-07
-25.9,-41.05,7.6759872e-07
-25.9,-41.0,7.503669119999999e-07
-25.9,-40.95,5.93714112e-07
-25.9,-40.9,5.84314944e-07
-25.9,-40.85,5.263534079999999e-07
-25.9,-40.8,5.73349248e-07
-25.9,-40.75,4.80924096e-07
-25.9,-40.7,3.4620268799999997e-07
-25.9,-40.65,4.918897919999999e-07
-25.9,-40.6,2.4437836800000003e-07
-25.9,-40.55,2.00515584e-07
-25.9,-40.5,4.1982950399999997e-07
-25.9,-40.45,3.1330559999999996e-07
-25.9,-40.4,3.6813408e-07
-25.9,-40.35,3.69700608e-07
-25.9,-40.3,4.5585964799999995e-07
-25.9,-40.25,3.0390643199999995e-07
-25.9,-40.2,2.47511424e-07
-25.9,-40.15,1.3942099199999999e-07
-25.9,-40.1,1.69185024e-07
-25.9,-40.05,2.0991475199999998e-07
-25.9,-40.0,1.8798335999999998e-07
-25.9,-39.95,1.77017664e-07
-25.9,-39.9,2.3497920000000001e-07
-25.9,-39.85,2.0991475199999998e-07
-25.9,-39.8,2.8197504e-07
-25.9,-39.75,1.92682944e-07
-25.9,-39.7,2.05215168e-07
-25.9,-39.65,1.89549888e-07
-25.9,-39.6,2.22446976e-07
-25.9,-39.55,1.31588352e-07
-25.9,-39.5,2.02082112e-07
-25.9,-39.45,1.6448544e-07
-25.9,-39.4,5.6395008000000006e-08
-25.9,-39.35,7.6759872e-08
-25.9,-39.3,1.31588352e-07
-25.9,-39.25,1.00257792e-07
-25.9,-39.2,1.0809043199999999e-07
-25.9,-39.15,1.1905612799999999e-07
-25.9,-39.1,1.1279001600000001e-07
-25.9,-39.05,1.1279001600000001e-07
-25.9,-39.0,9.869126400000001e-08
-25.9,-38.95,1.06523904e-07
-25.9,-38.9,1.73884608e-07
-25.9,-38.85,7.206028800000001e-08
-25.9,-38.8,2.5064448e-08
-25.9,-38.75,4.3862784e-08
-25.9,-38.65,2.5064448e-08
-25.9,-38.6,4.5429311999999996e-08
-25.9,-38.55,2.1931392e-08
-25.9,-38.45,7.5193344e-08
-25.9,-38.4,2.5064448e-08
-25.9,-38.35,5.7961536e-08
-25.9,-38.3,7.3626816e-08
-25.9,-38.25,6.5794176e-08
-25.9,-38.2,7.3626816e-08
-25.9,-38.15,9.555820799999999e-08
-25.9,-38.05,7.3626816e-08
-25.9,-38.0,1.14356544e-07
-25.9,-37.85,2.1931392e-08
-25.9,-37.7,2.1931392e-08
-25.9,-37.65,2.1931392e-08
-25.85,-51.5,3.603014399999999e-08
-25.85,-51.4,7.3626816e-08
-25.85,-51.25,3.4463616e-08
-25.85,-51.2,1.4098752e-07
-25.85,-51.15,6.7360704e-08
-25.85,-51.1,1.3942099199999999e-07
-25.85,-51.05,4.2139603199999995e-07
-25.85,-51.0,3.603014399999999e-08
-25.85,-50.95,4.730914560000001e-07
-25.85,-50.9,5.091216e-07
-25.85,-50.85,6.14078976e-07
-25.85,-50.8,7.910966399999999e-07
-25.85,-50.75,5.62383552e-07
-25.85,-50.7,7.253024639999999e-07
-25.85,-50.65,1.054273344e-06
-25.85,-50.6,6.642078719999999e-07
-25.85,-50.55,1.0151101439999998e-06
-25.85,-50.5,1.0621059839999999e-06
-25.85,-50.45,1.6887171839999999e-06
-25.85,-50.4,1.62918912e-06
-25.85,-50.35,1.345647552e-06
-25.85,-50.3,1.01041056e-06
-25.85,-50.25,1.6009916159999999e-06
-25.85,-50.2,1.2328575360000002e-06
-25.85,-50.15,1.8845331839999998e-06
-25.85,-50.1,1.5978585600000002e-06
-25.85,-50.05,1.333115328e-06
-25.85,-50.0,1.4882016e-06
-25.85,-49.95,1.0965696e-06
-25.85,-49.9,1.6652192639999997e-06
-25.85,-49.85,2.330993664e-06
-25.85,-49.8,2.155542528e-06
-25.85,-49.75,2.683462464e-06
-25.85,-49.7,2.7445570559999996e-06
-25.85,-49.65,2.125778496e-06
-25.85,-49.6,3.408764928e-06
-25.85,-49.55,3.3743013119999997e-06
-25.85,-49.5,3.353936448e-06
-25.85,-49.45,3.4933574399999996e-06
-25.85,-49.4,5.844715968e-06
-25.85,-49.35,5.42018688e-06
-25.85,-49.3,8.155344768e-06
-25.85,-49.25,6.930319871999999e-06
-25.85,-49.2,7.795043328e-06
-25.85,-49.15,7.3062865919999995e-06
-25.85,-49.1,6.450962303999999e-06
-25.85,-49.05,5.3794571519999995e-06
-25.85,-49.0,5.780488319999999e-06
-25.85,-48.95,6.386734656e-06
-25.85,-48.9,7.549098431999999e-06
-25.85,-48.85,1.0274857152000001e-05
-25.85,-48.8,8.606504832e-06
-25.85,-48.75,9.103094207999999e-06
-25.85,-48.7,1.0892069184e-05
-25.85,-48.65,1.008844032e-05
-25.85,-48.6,1.1553144e-05
-25.85,-48.55,1.4795856959999998e-05
-25.85,-48.5,1.5272081472e-05
-25.85,-48.45,1.8445867200000002e-05
-25.85,-48.4,1.8459965951999998e-05
-25.85,-48.35,1.817955744e-05
-25.85,-48.3,2.094447936e-05
-25.85,-48.25,2.1361175808000002e-05
-25.85,-48.2,2.1856198656e-05
-25.85,-48.15,2.1914160191999996e-05
-25.85,-48.1,1.943277984e-05
-25.85,-48.05,1.8024471168e-05
-25.85,-48.0,1.8898593792e-05
-25.85,-47.95,2.3783028096e-05
-25.85,-47.9,2.273815392e-05
-25.85,-47.85,2.6421061248e-05
-25.85,-47.8,3.3622390464e-05
-25.85,-47.75,3.3851103552e-05
-25.85,-47.7,3.816845472e-05
-25.85,-47.65,4.121535168e-05
-25.85,-47.6,4.6146781824000005e-05
-25.85,-47.55,4.7780670528000006e-05
-25.85,-47.5,5.0288681856e-05
-25.85,-47.45,4.716659155200001e-05
-25.85,-47.4,5.0868297215999995e-05
-25.85,-47.35,5.4665561088e-05
-25.85,-47.3,5.337630854399999e-05
-25.85,-47.25,5.7928638912e-05
-25.85,-47.2,5.8508254272e-05
-25.85,-47.15,6.2523265536e-05
-25.85,-47.1,6.4050630336e-05
-25.85,-47.05,6.6062052288e-05
-25.85,-47.0,7.661731795199999e-05
-25.85,-46.95,8.172576576e-05
-25.85,-46.9,8.0897072448e-05
-25.85,-46.85,8.014513900800002e-05
-25.85,-46.8,7.6871095488e-05
-25.85,-46.75,7.5119717184e-05
-25.85,-46.7,8.6545972416e-05
-25.85,-46.65,9.8271434496e-05
-25.85,-46.6,9.772001664e-05
-25.85,-46.55,0.00010642834579199998
-25.85,-46.5,0.00011160572083199999
-25.85,-46.45,0.00010391720140799998
-25.85,-46.4,0.00011459622278399997
-25.85,-46.35,0.00010956453484799999
-25.85,-46.3,0.00010455007872000002
-25.85,-46.25,0.00010258408608
-25.85,-46.2,9.5924775552e-05
-25.85,-46.15,9.483760511999999e-05
-25.85,-46.1,9.80254896e-05
-25.85,-46.05,9.2428285056e-05
-25.85,-46.0,8.904928416000001e-05
-25.85,-45.95,8.7565782144e-05
-25.85,-45.9,7.884492076799999e-05
-25.85,-45.85,8.246203391999999e-05
-25.85,-45.8,8.658200255999999e-05
-25.85,-45.75,7.6045535232e-05
-25.85,-45.7,6.9564808896e-05
-25.85,-45.65,6.4160287296e-05
-25.85,-45.6,5.693076057599999e-05
-25.85,-45.55,5.503212864e-05
-25.85,-45.5,5.172832108799999e-05
-25.85,-45.45,4.974509664e-05
-25.85,-45.4,4.5960364992e-05
-25.85,-45.35,4.4046067776e-05
-25.85,-45.3,4.4957787072e-05
-25.85,-45.25,4.814880460799999e-05
-25.85,-45.2,4.509250848e-05
-25.85,-45.15,4.556873299199999e-05
-25.85,-45.1,3.8900023296e-05
-25.85,-45.05,3.7604504639999995e-05
-25.85,-45.0,3.7374225023999995e-05
-25.85,-44.95,3.823111584e-05
-25.85,-44.9,4.0302065856e-05
-25.85,-44.85,3.9554832e-05
-25.85,-44.8,3.7324096128e-05
-25.85,-44.75,3.3992091072e-05
-25.85,-44.7,2.7909262847999998e-05
-25.85,-44.65,2.5438848191999993e-05
-25.85,-44.6,2.5629964608e-05
-25.85,-44.55,2.3640474047999996e-05
-25.85,-44.5,2.350575264e-05
-25.85,-44.45,2.323944288e-05
-25.85,-44.4,2.2442080128e-05
-25.85,-44.35,2.2374719424e-05
-25.85,-44.3,1.894715616e-05
-25.85,-44.25,1.6815111552e-05
-25.85,-44.2,1.6177534656e-05
-25.85,-44.15,1.6086676032e-05
-25.85,-44.1,1.1711363328e-05
-25.85,-44.05,1.2342674112e-05
-25.85,-44.0,1.2261214656000001e-05
-25.85,-43.95,1.0619493311999997e-05
-25.85,-43.9,1.0642991232e-05
-25.85,-43.85,9.065497536e-06
-25.85,-43.8,8.697363455999999e-06
-25.85,-43.75,9.737538047999999e-06
-25.85,-43.7,1.050357024e-05
-25.85,-43.65,9.397601471999998e-06
-25.85,-43.6,8.044121279999999e-06
-25.85,-43.55,6.371069376e-06
-25.85,-43.5,5.484414528e-06
-25.85,-43.45,4.677652608e-06
-25.85,-43.4,4.6901848320000005e-06
-25.85,-43.35,4.734047616e-06
-25.85,-43.3,4.069839744e-06
-25.85,-43.25,3.975848064e-06
-25.85,-43.2,3.518421888e-06
-25.85,-43.15,2.7429905279999998e-06
-25.85,-43.1,2.282431296e-06
-25.85,-43.05,2.63959968e-06
-25.85,-43.0,3.1957171199999996e-06
-25.85,-42.95,3.327305472e-06
-25.85,-42.9,3.283442688e-06
-25.85,-42.85,2.763355392e-06
-25.85,-42.8,3.26621088e-06
-25.85,-42.75,2.7273252479999994e-06
-25.85,-42.7,2.826016512e-06
-25.85,-42.65,2.550307584e-06
-25.85,-42.6,1.89549888e-06
-25.85,-42.55,1.8406704e-06
-25.85,-42.5,2.194705728e-06
-25.85,-42.45,1.820305536e-06
-25.85,-42.4,1.5226652160000003e-06
-25.85,-42.35,1.682451072e-06
-25.85,-42.3,1.771743168e-06
-25.85,-42.25,1.7231808e-06
-25.85,-42.2,1.303351296e-06
-25.85,-42.15,1.485068544e-06
-25.85,-42.1,1.2516558719999998e-06
-25.85,-42.05,1.353480192e-06
-25.85,-42.0,1.31588352e-06
-25.85,-41.95,1.580626752e-06
-25.85,-41.9,1.4897681280000001e-06
-25.85,-41.85,1.345647552e-06
-25.85,-41.8,1.160797248e-06
-25.85,-41.75,1.06523904e-06
-25.85,-41.7,1.187428224e-06
-25.85,-41.65,7.910966399999999e-07
-25.85,-41.6,7.48800384e-07
-25.85,-41.55,1.007277504e-06
-25.85,-41.5,5.60817024e-07
-25.85,-41.45,6.8143968e-07
-25.85,-41.4,5.263534079999999e-07
-25.85,-41.35,6.7360704e-07
-25.85,-41.3,4.5899270399999997e-07
-25.85,-41.25,5.357525759999999e-07
-25.85,-41.2,7.206028799999999e-07
-25.85,-41.15,6.59508288e-07
-25.85,-41.1,5.99980224e-07
-25.85,-41.05,5.37319104e-07
-25.85,-41.0,8.286933120000001e-07
-25.85,-40.95,5.59250496e-07
-25.85,-40.9,5.68649664e-07
-25.85,-40.85,3.58734912e-07
-25.85,-40.8,4.1512991999999996e-07
-25.85,-40.75,5.185207679999999e-07
-25.85,-40.7,2.47511424e-07
-25.85,-40.65,1.73884608e-07
-25.85,-40.6,2.1148128e-07
-25.85,-40.55,3.1487212800000006e-07
-25.85,-40.5,2.53777536e-07
-25.85,-40.45,3.00773376e-07
-25.85,-40.4,2.7884198399999997e-07
-25.85,-40.35,4.40194368e-07
-25.85,-40.3,3.00773376e-07
-25.85,-40.25,2.99206848e-07
-25.85,-40.2,2.7570892799999995e-07
-25.85,-40.15,2.17747392e-07
-25.85,-40.1,2.83541568e-07
-25.85,-40.05,2.99206848e-07
-25.85,-40.0,1.9111641599999998e-07
-25.85,-39.95,2.02082112e-07
-25.85,-39.9,2.53777536e-07
-25.85,-39.85,1.6605196799999997e-07
-25.85,-39.8,2.77275456e-07
-25.85,-39.75,2.8824115199999994e-07
-25.85,-39.7,1.7075155199999998e-07
-25.85,-39.65,2.41245312e-07
-25.85,-39.6,1.8954988800000002e-07
-25.85,-39.55,1.5195321599999997e-07
-25.85,-39.5,2.53777536e-07
-25.85,-39.45,5.9528063999999996e-08
-25.85,-39.4,1.00257792e-07
-25.85,-39.35,1.4255404799999998e-07
-25.85,-39.3,1.31588352e-07
-25.85,-39.25,1.1905612799999999e-07
-25.85,-39.2,1.8641683200000002e-07
-25.85,-39.15,5.6395008000000006e-08
-25.85,-39.1,6.5794176e-08
-25.85,-39.05,1.8798336e-08
-25.85,-39.0,4.3862784e-08
-25.85,-38.95,5.0128896e-08
-25.85,-38.9,4.3862784e-08
-25.85,-38.85,6.8927232e-08
-25.85,-38.8,1.3942099199999999e-07
-25.85,-38.75,4.8562368e-08
-25.85,-38.7,1.7231808e-08
-25.85,-38.65,5.0128896e-08
-25.85,-38.6,7.5193344e-08
-25.85,-38.55,1.15923072e-07
-25.85,-38.5,7.3626816e-08
-25.85,-38.45,6.5794176e-08
-25.85,-38.4,9.085862399999999e-08
-25.85,-38.35,9.869126399999998e-08
-25.85,-38.3,6.8927232e-08
-25.85,-38.25,5.4828479999999994e-08
-25.85,-38.2,2.3497919999999997e-08
-25.85,-38.15,4.699584e-08
-25.85,-38.1,4.699584e-08
-25.85,-38.0,2.1931392e-08
-25.85,-37.55,4.3862784e-08
-25.85,-37.5,4.3862784e-08
-25.85,-37.4,4.3862784e-08
-25.85,-37.35,2.1931392e-08
-25.85,-37.25,6.5794176e-08
-25.85,-37.2,2.1931392e-08
-25.8,-51.7,3.2897087999999995e-08
-25.8,-51.5,3.2897087999999995e-08
-25.8,-51.45,7.049376e-08
-25.8,-51.35,3.603014399999999e-08
-25.8,-51.3,1.3942099199999999e-07
-25.8,-51.25,1.4412057600000002e-07
-25.8,-51.2,1.0495737599999999e-07
-25.8,-51.15,1.4255404799999998e-07
-25.8,-51.1,1.4098752e-07
-25.8,-51.05,2.0834822399999997e-07
-25.8,-51.0,3.8066630399999997e-07
-25.8,-50.95,3.289708800000001e-07
-25.8,-50.9,2.91374208e-07
-25.8,-50.85,2.28713088e-07
-25.8,-50.8,5.21653824e-07
-25.8,-50.75,8.991870719999999e-07
-25.8,-50.7,8.58457344e-07
-25.8,-50.65,8.60023872e-07
-25.8,-50.6,1.1733294719999998e-06
-25.8,-50.55,7.206028799999999e-07
-25.8,-50.5,9.320841599999999e-07
-25.8,-50.45,1.141998912e-06
-25.8,-50.4,1.32371616e-06
-25.8,-50.35,2.017688064e-06
-25.8,-50.3,1.615090368e-06
-25.8,-50.25,2.078782656e-06
-25.8,-50.2,1.470969792e-06
-25.8,-50.15,2.401487424e-06
-25.8,-50.1,2.20097184e-06
-25.8,-50.05,2.235435456e-06
-25.8,-50.0,1.6605196799999998e-06
-25.8,-49.95,1.5273648e-06
-25.8,-49.9,2.09131488e-06
-25.8,-49.85,2.508011328e-06
-25.8,-49.8,2.338826304e-06
-25.8,-49.75,2.793119424e-06
-25.8,-49.7,2.5769385599999995e-06
-25.8,-49.65,2.797819008e-06
-25.8,-49.6,2.550307584e-06
-25.8,-49.55,3.944517503999999e-06
-25.8,-49.5,4.4395403519999994e-06
-25.8,-49.45,4.138766975999999e-06
-25.8,-49.4,5.622268992e-06
-25.8,-49.35,6.815963328e-06
-25.8,-49.3,7.759013183999998e-06
-25.8,-49.25,8.606504832e-06
-25.8,-49.2,9.253480895999999e-06
-25.8,-49.15,6.367936319999999e-06
-25.8,-49.1,7.010212799999999e-06
-25.8,-49.05,6.737636928e-06
-25.8,-49.0,5.611303295999999e-06
-25.8,-48.95,8.053520448e-06
-25.8,-48.9,8.51407968e-06
-25.8,-48.85,9.455563008e-06
-25.8,-48.8,1.1332263552e-05
-25.8,-48.75,1.1296233408e-05
-25.8,-48.7,1.2295678272e-05
-25.8,-48.65,1.2330141887999999e-05
-25.8,-48.6,1.4112850752000001e-05
-25.8,-48.55,1.5377038848e-05
-25.8,-48.5,1.833621024e-05
-25.8,-48.45,1.9948167552e-05
-25.8,-48.4,2.0534049024e-05
-25.8,-48.35,2.0577911807999997e-05
-25.8,-48.3,2.1918859776e-05
-25.8,-48.25,2.3219078015999998e-05
-25.8,-48.2,2.4751142399999995e-05
-25.8,-48.15,2.591037312e-05
-25.8,-48.1,2.3911483391999997e-05
-25.8,-48.05,2.0886517824e-05
-25.8,-48.0,1.9614497088e-05
-25.8,-47.95,2.2651994879999998e-05
-25.8,-47.9,2.6964646464e-05
-25.8,-47.85,3.1141010112e-05
