LAT,LON,Total_Rn2200100_Sum
38.2,-108.6,0.008648566771539253
38.2,-108.55,0.007545313403245994
38.2,-108.5,0.006628219981918905
38.2,-108.45,0.005838088405527233
38.2,-108.4,0.005184865111148913
38.2,-108.35,0.00459680638093158
38.2,-108.3,0.004101802282064631
38.2,-108.25,0.0037090793110369016
38.2,-108.2,0.0033665735262185786
38.2,-108.15,0.0029974915447847665
38.2,-108.1,0.002708745804338659
38.2,-108.05,0.0024219887912605275
38.2,-108.0,0.0022063980874420346
38.2,-107.95,0.0020154416168068822
38.2,-107.9,0.0018482667075955025
38.2,-107.85,0.0017063140810571426
38.2,-107.8,0.0015647534875112643
38.2,-107.75,0.001431461429834046
38.2,-107.7,0.0013281736172730209
38.2,-107.65,0.0012411168106915972
38.2,-107.6,0.001152698249506293
38.2,-107.55,0.0010698860401440024
38.2,-107.5,0.0009845631394854886
38.2,-107.45,0.0009081581493465935
38.2,-107.4,0.0008487766318790178
38.2,-107.35,0.0007994908040514581
38.2,-107.3,0.0007438747634812633
38.2,-107.25,0.0007003019764553963
38.2,-107.2,0.000668307883876245
38.2,-107.15,0.000626134094588232
38.2,-107.1,0.0005812353959752224
38.2,-107.05,0.0005392968264826272
38.2,-107.0,0.0005023513572025104
38.2,-106.95,0.0004661585912688768
38.2,-106.9,0.0004363696842752448
38.2,-106.85,0.00040675299177494887
38.2,-106.8,0.0003820778751509136
38.2,-106.75,0.0003545739604591056
38.2,-106.7,0.0003293239554532512
38.2,-106.65,0.0003141368773295472
38.2,-106.6,0.000302781081641328
38.2,-106.55,0.0002880524020958208
38.2,-106.5,0.0002683043001225936
38.2,-106.45,0.00024730253264259363
38.2,-106.4,0.00022483736200458722
38.2,-106.35,0.0002110235194505088
38.2,-106.3,0.0001969632561579984
38.2,-106.25,0.0001870686234392544
38.2,-106.2,0.00017355160586555998
38.2,-106.15,0.00016112556010656
38.2,-106.1,0.0001510127890295904
38.2,-106.05,0.0001431682088404608
38.2,-106.0,0.0001340904048649056
38.2,-105.95,0.00012731355453445922
38.2,-105.9,0.00011998813803743518
38.2,-105.85,0.0001133182567093536
38.2,-105.8,0.0001062658631895696
38.2,-105.75,0.000100116825694992
38.2,-105.7,9.404059432767841e-05
38.2,-105.65,8.63729890325136e-05
38.2,-105.6,8.00326954420848e-05
38.2,-105.55,7.57670964551136e-05
38.2,-105.5,7.053653625832799e-05
38.2,-105.45,6.53731817174784e-05
38.2,-105.4,6.19854566111712e-05
38.2,-105.35,5.891751841769279e-05
38.2,-105.3,5.68299427301808e-05
38.2,-105.25,5.3962221386678395e-05
38.2,-105.2,4.8966880985668794e-05
38.2,-105.15,4.618932723054719e-05
38.2,-105.1,4.2753998117952e-05
38.2,-105.05,4.0229585666856006e-05
38.2,-105.0,3.7897269382310403e-05
38.2,-104.95,3.6449267520456e-05
38.2,-104.9,3.48959767976352e-05
38.2,-104.85,3.3118387198128e-05
38.2,-104.8,3.05194884783696e-05
38.2,-104.75,2.93125869071856e-05
38.2,-104.7,2.7908268721689602e-05
38.2,-104.65,2.65353131756304e-05
38.2,-104.6,2.5271566820467196e-05
38.2,-104.55,2.4684917448859203e-05
38.2,-104.5,2.3874809271264e-05
38.2,-104.45,2.32500766946256e-05
38.2,-104.4,2.18734808422032e-05
38.2,-104.35,2.10552519811824e-05
38.2,-104.3,1.94647181240304e-05
38.2,-104.25,1.84504727665296e-05
38.2,-104.2,1.70192723186592e-05
38.2,-104.15,1.6343015405803202e-05
38.2,-104.1,1.57006413444816e-05
38.2,-104.05,1.43565282257616e-05
38.2,-104.0,1.36410680136096e-05
38.2,-103.95,1.2937368791246402e-05
38.2,-103.9,1.2168704101478401e-05
38.2,-103.85,1.18399564345248e-05
38.2,-103.8,1.15478918547696e-05
38.2,-103.75,1.1719546300972801e-05
38.2,-103.7,1.15207295688288e-05
38.2,-103.65,1.10071663480512e-05
38.2,-103.6,1.08206706528288e-05
38.2,-103.55,1.06694579269728e-05
38.2,-103.5,1.03953148554672e-05
38.2,-103.45,1.0049765774529601e-05
38.2,-103.4,1.0208819160244798e-05
38.2,-103.35,1.01978982411552e-05
38.2,-103.3,9.511840503475202e-06
38.2,-103.25,8.934711933124801e-06
38.2,-103.2,7.843180071297599e-06
38.2,-103.15,7.853540943254399e-06
38.2,-103.1,7.273892160806399e-06
38.2,-103.05,6.9583056014736e-06
38.2,-103.0,6.618917038996799e-06
38.2,-102.95,6.313131304488e-06
38.2,-102.9,5.9726226477456e-06
38.2,-102.85,5.0653462926096e-06
38.2,-102.8,4.4742165439392e-06
38.2,-102.75,4.5674643915503995e-06
38.2,-102.7,4.4361333389088e-06
38.2,-102.65,3.8763662296752005e-06
38.2,-102.6,3.6744692383008e-06
38.2,-102.55,3.3025979421216004e-06
38.2,-102.5,3.3448815006480003e-06
38.2,-102.45,2.9424876357312003e-06
38.2,-102.4,2.6397821604528003e-06
38.2,-102.35,2.7153885233808e-06
38.2,-102.3,2.5776169287120003e-06
38.2,-102.25,2.3765600080368e-06
38.2,-102.2,2.0643337315008e-06
38.2,-102.15,2.1189383269487998e-06
38.2,-102.1,1.9523243049408e-06
38.2,-102.05,1.6849017990287998e-06
38.2,-102.0,1.3712754046608e-06
38.2,-101.95,1.3743556638912e-06
38.2,-101.9,1.3186309741776002e-06
38.2,-101.85,1.4578026866784004e-06
38.2,-101.8,1.3782759938208e-06
38.2,-101.75,1.1424961509119998e-06
38.2,-101.7,1.2774675099168003e-06
38.2,-101.65,1.1825395209072e-06
38.2,-101.6,1.0702500707808001e-06
38.2,-101.55,9.82882718064e-07
38.2,-101.5,1.0324468893168003e-06
38.2,-101.45,8.927151296831999e-07
38.2,-101.4,7.053793637616e-07
38.2,-101.35,6.642158995008e-07
38.2,-101.3,5.790887353152e-07
38.2,-101.25,4.861209112704001e-07
38.2,-101.2,4.906012883328e-07
38.2,-101.15,4.236756559632e-07
38.2,-101.1,4.063141948464001e-07
38.2,-101.05,3.7607164967520004e-07
38.2,-101.0,3.956732993232e-07
38.2,-100.95,3.665508484176e-07
38.2,-100.9,3.66830871984e-07
38.2,-100.85,2.976650510832e-07
38.2,-100.8,3.2230712492640007e-07
38.2,-100.75,2.6798255304480004e-07
38.2,-100.7,2.47820856264e-07
38.2,-100.65,1.9405633151520002e-07
38.2,-100.6,1.5485303221919998e-07
38.2,-100.55,1.537329379536e-07
38.2,-100.5,1.713744226368e-07
38.2,-100.45,1.1200942656000001e-07
38.2,-100.4,1.38611665368e-07
38.2,-100.35,1.2601060488000002e-07
38.2,-100.3,8.9607541248e-08
38.2,-100.25,9.800824824e-08
38.2,-100.2,6.69256323696e-08
38.2,-100.15,5.5724689713599994e-08
38.2,-100.1,8.65272820176e-08
38.2,-100.05,7.72865043264e-08
38.2,-100.0,5.71248075456e-08
38.2,-99.95,3.83632285968e-08
38.2,-99.9,9.04476119472e-08
38.2,-99.85,7.36461979632e-08
38.2,-99.8,5.0404241951999996e-08
38.2,-99.75,4.4803770624e-08
38.2,-99.7,6.4405420272e-08
38.2,-99.65,6.7205655936e-08
38.2,-99.6,5.0404241951999996e-08
38.2,-99.55,6.7205655936e-08
38.2,-99.5,9.240777691200001e-08
38.2,-99.45,6.4405420272e-08
38.2,-99.4,4.200353496e-08
38.2,-99.35,4.4803770624e-08
38.2,-99.3,2.2681908878399998e-08
38.2,-99.25,5.3204477616e-08
38.2,-99.2,5.8804948943999995e-08
38.2,-99.15,5.8804948943999995e-08
38.2,-99.1,4.4803770624e-08
38.2,-99.05,5.0404241951999996e-08
38.2,-99.0,2.6882262374399997e-08
38.2,-98.95,2.2401885312e-08
38.2,-98.9,5.0404241951999996e-08
38.2,-98.85,5.8804948943999995e-08
38.2,-98.8,6.1605184608e-08
38.2,-98.75,3.9203299296e-08
38.2,-98.7,2.2401885312e-08
38.2,-98.65,1.79215082496e-08
38.2,-98.6,1.79215082496e-08
38.2,-98.55,3.0802592304e-08
38.2,-98.5,1.79215082496e-08
38.2,-98.45,1.3441131187199999e-08
38.2,-98.4,4.4803770624e-09
38.2,-98.35,8.9607541248e-09
38.2,-98.3,1.3441131187199999e-08
38.2,-98.25,2.2401885312e-08
38.2,-98.2,1.3441131187199999e-08
38.2,-98.15,4.4803770624e-09
38.2,-98.1,4.4803770624e-09
38.2,-98.05,4.4803770624e-09
38.2,-97.95,8.9607541248e-09
38.25,-113.15,2.77223330736e-07
38.25,-113.1,1.6801413984000001e-06
38.25,-113.05,3.085859701728e-06
38.25,-113.0,3.836322859680001e-06
38.25,-112.95,5.8804948944000005e-06
38.25,-112.9,8.20469049552e-06
38.25,-112.85,7.22460801312e-06
38.25,-112.8,6.048509034240001e-06
38.25,-112.75,4.5363817756800005e-06
38.25,-112.7,4.508379419040001e-06
38.25,-112.65,4.508379419040001e-06
38.25,-112.6,4.6483912022399995e-06
38.25,-112.55,4.3507261511568e-06
38.25,-112.5,4.581185546304001e-06
38.25,-112.45,5.0653462926096e-06
38.25,-112.4,6.191041029537599e-06
38.25,-112.35,6.737367007583999e-06
38.25,-112.3,1.1595775884624002e-05
38.25,-112.25,1.83519044711568e-05
38.25,-112.2,2.035771327728e-05
38.25,-112.15,1.77669352409472e-05
38.25,-112.1,1.8400348548144e-05
38.25,-112.05,2.7137083819824e-05
38.25,-112.0,3.9426758101987204e-05
38.25,-111.95,4.7475195447456e-05
38.25,-111.9,5.7944996571585596e-05
38.25,-111.85,6.560952160752e-05
38.25,-111.8,7.293885843447361e-05
38.25,-111.75,8.22964059528624e-05
38.25,-111.7,9.188357279569919e-05
38.25,-111.65,0.00010766626104513602
38.25,-111.6,0.000114003194352768
38.25,-111.55,0.00012896877383544958
38.25,-111.5,0.0001440547634516832
38.25,-111.45,0.00015051910748202718
38.25,-111.4,0.0001481305064606352
38.25,-111.35,0.00016997906520542882
38.25,-111.3,0.0002062558382089824
38.25,-111.25,0.00025008456677477753
38.25,-111.2,0.0003142640080286928
38.25,-111.15,0.00035002749783503523
38.25,-111.1,0.00040104639151528315
38.25,-111.05,0.0004288507714938384
38.25,-111.0,0.00044650205700186237
38.25,-110.95,0.0004575671882281584
38.25,-110.9,0.00048757423358001596
38.25,-110.85,0.0005637949682126976
38.25,-110.8,0.0006553033094291819
38.25,-110.75,0.0007919234471929453
38.25,-110.7,0.0008603953696963254
38.25,-110.65,0.0009290616285547871
38.25,-110.6,0.001069025807748141
38.25,-110.55,0.00119102423496912
38.25,-110.5,0.0012760379896103278
38.25,-110.45,0.0013844306317863475
38.25,-110.4,0.0015023913992034045
38.25,-110.35,0.0015944180640412955
38.25,-110.3,0.001750978679968403
38.25,-110.25,0.001899383049477216
38.25,-110.2,0.0020571460865980865
38.25,-110.15,0.002315366178047603
38.25,-110.1,0.0025178458984638
38.25,-110.05,0.002704207182374209
38.25,-110.0,0.002997333611493198
38.25,-109.95,0.003378837438332514
38.25,-109.9,0.003685097252739468
38.25,-109.85,0.004096750096879284
38.25,-109.8,0.004593304966257792
38.25,-109.75,0.005258107515129603
38.25,-109.7,0.0060817663131269425
38.25,-109.65,0.0069380898601442455
38.25,-109.6,0.008210702321466565
38.25,-109.55,0.009871073216008382
38.25,-109.5,0.01203047914865488
38.25,-109.45,0.014985783743043657
38.25,-109.4,0.019061666763778854
38.25,-109.35,0.02490323222193163
38.25,-109.3,0.03374521071073587
38.25,-109.25,0.04575736231697107
38.25,-109.2,0.060139701714965584
38.25,-109.15,0.07448265579834595
38.25,-109.1,0.0754271080821572
38.25,-109.05,0.059687282479981764
38.25,-109.0,0.04525132164928076
38.25,-108.95,0.03467389318738187
38.25,-108.9,0.026990900037196498
38.25,-108.85,0.021381206133037116
38.25,-108.8,0.017285357151994148
38.25,-108.75,0.014271096675958965
38.25,-108.7,0.012070551921124552
38.25,-108.65,0.010295570181091476
38.25,-108.6,0.008889585295328501
38.25,-108.55,0.007758289247001564
38.25,-108.5,0.006760860424757469
38.25,-108.45,0.005972636088876429
38.25,-108.4,0.00531868837353207
38.25,-108.35,0.004733467122112113
38.25,-108.3,0.00417974936198369
38.25,-108.25,0.003752591052925413
38.25,-108.2,0.003349961408165346
38.25,-108.15,0.003001559727157068
38.25,-108.1,0.0026989432993727827
38.25,-108.05,0.0024721580934406757
38.25,-108.0,0.002253111058742108
38.25,-107.95,0.0020578243036762653
38.25,-107.9,0.0018859371578892675
38.25,-107.85,0.0017330308495033223
38.25,-107.8,0.0015954174681497772
38.25,-107.75,0.0014614163908023144
38.25,-107.7,0.0013549088672749415
38.25,-107.65,0.0012625621355005362
38.25,-107.6,0.0011788149274502748
38.25,-107.55,0.0010816050263978423
38.25,-107.5,0.0009944882947730898
38.25,-107.45,0.0009217012091114855
38.25,-107.4,0.0008452306934575752
38.25,-107.35,0.0007788824696823695
38.25,-107.3,0.000734300477722839
38.25,-107.25,0.0006974266944753623
38.25,-107.2,0.0006466578618403872
38.25,-107.15,0.0006037165279565137
38.25,-107.1,0.0005678522296662672
38.25,-107.05,0.0005249641002600095
38.25,-107.0,0.0004930531746801984
38.25,-106.95,0.00046269918012957115
38.25,-106.9,0.00043534367792795524
38.25,-106.85,0.000408334564877976
38.25,-106.8,0.00038800905431083196
38.25,-106.75,0.00036679054859043835
38.25,-106.7,0.00034549923674278074
38.25,-106.65,0.0003226112305195104
38.25,-106.6,0.0002998598757966432
38.25,-106.55,0.00027965533541018397
38.25,-106.5,0.0002625601767050304
38.25,-106.45,0.0002420260485809184
38.25,-106.4,0.00022241291796669602
38.25,-106.35,0.00021161100889281599
38.25,-106.3,0.0001953508804626672
38.25,-106.25,0.0001836192931483392
38.25,-106.2,0.00017265777064161123
38.25,-106.15,0.0001623649444114464
38.25,-106.1,0.0001541552134917312
38.25,-106.05,0.0001445960490055344
38.25,-106.0,0.0001370720957999328
38.25,-105.95,0.0001313867773313136
38.25,-105.9,0.00012392218912178878
38.25,-105.85,0.0001159655995060992
38.25,-105.8,0.000108097497337392
38.25,-105.75,9.88558795754928e-05
38.25,-105.7,9.35869561501104e-05
38.25,-105.65,8.69089541386032e-05
38.25,-105.6,8.22067984116144e-05
38.25,-105.55,7.8654419448264e-05
38.25,-105.5,7.327348659632159e-05
38.25,-105.45,7.079947838717759e-05
38.25,-105.4,6.6494396077344e-05
38.25,-105.35,6.268467545647199e-05
38.25,-105.3,5.84126359274736e-05
38.25,-105.25,5.45522310410832e-05
38.25,-105.2,5.02538692968432e-05
38.25,-105.15,4.69064675840976e-05
38.25,-105.1,4.28948499718512e-05
38.25,-105.05,4.09783686834096e-05
38.25,-105.0,3.9574330521479995e-05
38.25,-104.95,3.75564807020016e-05
38.25,-104.9,3.62115275125824e-05
38.25,-104.85,3.4314087826656006e-05
38.25,-104.8,3.20016532153248e-05
38.25,-104.75,2.98115889025104e-05
38.25,-104.7,2.8829826278712e-05
38.25,-104.65,2.7493273796284797e-05
38.25,-104.6,2.68273777553856e-05
38.25,-104.55,2.5476544071071996e-05
38.25,-104.5,2.40198614786592e-05
38.25,-104.45,2.33562056262912e-05
38.25,-104.4,2.22439520205504e-05
38.25,-104.35,2.16007378885296e-05
38.25,-104.3,2.10877347148848e-05
38.25,-104.25,1.9716179286657598e-05
38.25,-104.2,1.8705014188387198e-05
38.25,-104.15,1.82905793101152e-05
38.25,-104.1,1.73130170398128e-05
38.25,-104.05,1.64273024992896e-05
38.25,-104.0,1.52890067018736e-05
38.25,-103.95,1.4336926576113599e-05
38.25,-103.9,1.34136888776928e-05
38.25,-103.85,1.28990055626496e-05
38.25,-103.8,1.25598970237392e-05
38.25,-103.75,1.2389642695367999e-05
38.25,-103.7,1.17993530173968e-05
38.25,-103.65,1.18886805350784e-05
38.25,-103.6,1.18251151855056e-05
38.25,-103.55,1.17111455939808e-05
38.25,-103.5,1.06238140856496e-05
38.25,-103.45,9.601448044723201e-06
38.25,-103.4,8.928551414663999e-06
38.25,-103.35,8.288137518307201e-06
38.25,-103.3,7.8109773611616e-06
38.25,-103.25,7.6841266855824e-06
38.25,-103.2,7.497911013926399e-06
38.25,-103.15,6.81157325268e-06
38.25,-103.1,6.4931864576832e-06
38.25,-103.05,5.9846636611008e-06
38.25,-103.0,5.3014061590848e-06
38.25,-102.95,4.5030589712784e-06
38.25,-102.9,4.513419843235201e-06
38.25,-102.85,4.3560465989184e-06
38.25,-102.8,4.0497008172768005e-06
38.25,-102.75,3.7870387119936e-06
38.25,-102.7,3.4434497960208e-06
38.25,-102.65,3.777517910736e-06
38.25,-102.6,3.5019747213983996e-06
38.25,-102.55,3.4302886884e-06
38.25,-102.5,3.2538738415679997e-06
38.25,-102.45,3.2292317677248002e-06
38.25,-102.4,2.8542802123152e-06
38.25,-102.35,2.3897211156576e-06
38.25,-102.3,2.3698394424432e-06
38.25,-102.25,2.1208984919136004e-06
38.25,-102.2,2.0161696780800003e-06
38.25,-102.15,1.8685972585872e-06
38.25,-102.1,1.8433951376112006e-06
38.25,-102.05,1.5373293795360002e-06
38.25,-102.0,1.5812930794607999e-06
38.25,-101.95,1.4286802357727998e-06
38.25,-101.9,1.261506166632e-06
38.25,-101.85,1.3278717518688e-06
38.25,-101.8,1.1693784132864e-06
38.25,-101.75,1.2326637392928002e-06
38.25,-101.7,1.2433046348159999e-06
38.25,-101.65,1.0576490102928e-06
38.25,-101.6,1.0814510134368e-06
38.25,-101.55,1.0534486567968001e-06
38.25,-101.5,7.443026394912e-07
38.25,-101.45,7.25261036976e-07
38.25,-101.4,6.306130715328002e-07
38.25,-101.35,5.961701728656e-07
38.25,-101.3,4.037939827487999e-07
38.25,-101.25,4.197553260336e-07
38.25,-101.2,4.2199551456479995e-07
38.25,-101.15,4.295561508576e-07
38.25,-101.1,4.0575414771359995e-07
38.25,-101.05,3.62630518488e-07
38.25,-101.0,3.197869128288e-07
38.25,-100.95,2.81423684232e-07
38.25,-100.9,2.321395365456e-07
38.25,-100.85,1.9209616655039997e-07
38.25,-100.8,2.276591594832e-07
38.25,-100.75,1.8677571878880003e-07
38.25,-100.7,1.999368264096e-07
38.25,-100.65,1.8061520032799997e-07
38.25,-100.6,1.8229534172639997e-07
38.25,-100.55,1.461723016608e-07
38.25,-100.5,1.37211547536e-07
38.25,-100.45,1.3301119403999998e-07
38.25,-100.4,1.033286960016e-07
38.25,-100.35,1.002484367712e-07
38.25,-100.3,1.268506755792e-07
38.25,-100.25,1.226503220832e-07
38.25,-100.2,9.576805970879998e-08
38.25,-100.15,8.400706992000002e-08
38.25,-100.1,8.2606952088e-08
38.25,-100.05,7.504631579520001e-08
38.25,-100.0,1.03608719568e-07
38.25,-99.95,8.1206834256e-08
38.25,-99.9,7.19660565648e-08
38.25,-99.85,6.80457266352e-08
38.25,-99.8,6.80457266352e-08
38.25,-99.75,6.7205655936e-08
38.25,-99.7,6.4405420272e-08
38.25,-99.65,5.99250432096e-08
38.25,-99.6,6.7205655936e-08
38.25,-99.55,5.236440691680001e-08
38.25,-99.5,4.200353496e-08
38.25,-99.45,5.8804948943999995e-08
38.25,-99.4,5.8804948943999995e-08
38.25,-99.35,5.0404241951999996e-08
38.25,-99.3,6.7205655936e-08
38.25,-99.25,4.4803770624e-08
38.25,-99.2,4.4803770624e-08
38.25,-99.15,2.71622859408e-08
38.25,-99.1,4.4803770624e-08
38.25,-99.05,1.79215082496e-08
38.25,-99.0,5.8804948943999995e-08
38.25,-98.95,6.4405420272e-08
38.25,-98.9,5.3204477616e-08
38.25,-98.85,3.9203299296e-08
38.25,-98.8,2.6882262374399997e-08
38.25,-98.75,1.79215082496e-08
38.25,-98.7,2.2401885312e-08
38.25,-98.65,3.6403063632000004e-08
38.25,-98.6,2.2401885312e-08
38.25,-98.55,2.2401885312e-08
38.25,-98.5,8.9607541248e-09
38.25,-98.45,4.4803770624e-09
38.25,-98.4,1.79215082496e-08
38.25,-98.35,2.6882262374399997e-08
38.25,-98.3,2.2401885312e-08
38.25,-98.25,8.9607541248e-09
38.25,-98.2,1.79215082496e-08
38.25,-98.15,4.4803770624e-09
38.25,-98.1,8.9607541248e-09
38.25,-98.05,1.3441131187199999e-08
38.25,-98.0,4.4803770624e-09
38.3,-113.2,9.240777691200001e-08
38.3,-113.15,4.4803770624000003e-07
38.3,-113.1,5.320447761599999e-07
38.3,-113.05,1.002484367712e-06
38.3,-113.0,1.1685383425872e-06
38.3,-112.95,1.7473470543360002e-06
38.3,-112.9,2.9962521604799997e-06
38.3,-112.85,6.0205066776e-06
38.3,-112.8,8.45671170528e-06
38.3,-112.75,8.428709348639999e-06
38.3,-112.7,6.608556167040001e-06
38.3,-112.65,5.916897958032e-06
38.3,-112.6,5.928098900688e-06
38.3,-112.55,6.46854438384e-06
38.3,-112.5,6.3845373139199995e-06
38.3,-112.45,6.3534546980496006e-06
38.3,-112.4,7.5707171411904e-06
38.3,-112.35,1.01066105585088e-05
38.3,-112.3,1.15674935044176e-05
38.3,-112.25,1.3159987526534398e-05
38.3,-112.2,1.6417781698032e-05
38.3,-112.15,2.4770884683744e-05
38.3,-112.1,3.3880051298736e-05
38.3,-112.05,4.3896494268864e-05
38.3,-112.0,4.83740710956e-05
38.3,-111.95,5.5677085707312e-05
38.3,-111.9,6.188996857502879e-05
38.3,-111.85,7.460051827749119e-05
38.3,-111.8,8.8812274319424e-05
38.3,-111.75,9.8461886417568e-05
38.3,-111.7,0.00010698972410871361
38.3,-111.65,0.00011539267128924481
38.3,-111.6,0.0001232672139999792
38.3,-111.55,0.00013796537097674882
38.3,-111.5,0.000146891962226448
38.3,-111.45,0.000159607832376672
38.3,-111.4,0.00018544672694266562
38.3,-111.35,0.00022206764890932477
38.3,-111.3,0.000267957350923824
38.3,-111.25,0.0002942840465424864
38.3,-111.2,0.00031757556672493923
38.3,-111.15,0.00033595519352916956
38.3,-111.1,0.00036255575219577114
38.3,-111.05,0.0004179018500475985
38.3,-111.0,0.00043688884796735044
38.3,-110.95,0.0004518073834908768
38.3,-110.9,0.0004777764890152464
38.3,-110.85,0.0005765702033589984
38.3,-110.8,0.0006602524459418549
38.3,-110.75,0.0007658944166254854
38.3,-110.7,0.0008635103518488396
38.3,-110.65,0.0008927380916152866
38.3,-110.6,0.0010155998314913572
38.3,-110.55,0.0011430976415326272
38.3,-110.5,0.001294148233743443
38.3,-110.45,0.0013934630719441457
38.3,-110.4,0.001494696351598255
38.3,-110.35,0.0015992313891239063
38.3,-110.3,0.0017709113174716488
38.3,-110.25,0.0019420471600303535
38.3,-110.2,0.0021157110553455625
38.3,-110.15,0.002306039993168412
38.3,-110.1,0.0024866140300325093
38.3,-110.05,0.0026666378205880336
38.3,-110.0,0.002901733845947685
38.3,-109.95,0.003313031620205664
38.3,-109.9,0.003719062151179062
38.3,-109.85,0.004111321123156908
38.3,-109.8,0.004612637233234557
38.3,-109.75,0.005316738289415541
38.3,-109.7,0.006284348522168085
38.3,-109.65,0.007338557722971107
38.3,-109.6,0.008658261467431465
38.3,-109.55,0.01008436044596955
38.3,-109.5,0.012341475281664046
38.3,-109.45,0.015284189456459985
38.3,-109.4,0.018953823247816547
38.3,-109.35,0.023305560844094946
38.3,-109.3,0.02867971236533007
38.3,-109.25,0.035130844883811324
38.3,-109.2,0.04028630416020568
38.3,-109.15,0.04684986866080934
38.3,-109.1,0.04869209105972421
38.3,-109.05,0.04410469851104751
38.3,-109.0,0.03659340321071754
38.3,-108.95,0.03021526723552544
38.3,-108.9,0.02473844227343468
38.3,-108.85,0.0205652379022681
38.3,-108.8,0.01720949092719629
38.3,-108.75,0.014518501977250308
38.3,-108.7,0.012266730271226172
38.3,-108.65,0.010394968466315204
38.3,-108.6,0.00890984136005094
38.3,-108.55,0.007757618310536588
38.3,-108.5,0.006829738101408325
38.3,-108.45,0.006075021665506155
38.3,-108.4,0.005389865883734006
38.3,-108.35,0.004811017688661866
38.3,-108.3,0.004294585626447096
38.3,-108.25,0.003836134683843021
38.3,-108.2,0.003435675221723151
38.3,-108.15,0.0030886655378627313
38.3,-108.1,0.0028006005347070194
38.3,-108.05,0.002514661750490147
38.3,-108.0,0.002244370683164184
38.3,-107.95,0.002035149395386667
38.3,-107.9,0.001882323453764637
38.3,-107.85,0.0017188652973502037
38.3,-107.8,0.001578603173081842
38.3,-107.75,0.0014821431751401097
38.3,-107.7,0.0013911206748110903
38.3,-107.65,0.001291075255126008
38.3,-107.6,0.0011670934209844566
38.3,-107.55,0.001076572162839174
38.3,-107.5,0.0009942158318433409
38.3,-107.45,0.0009184019714521607
38.3,-107.4,0.0008485803353589714
38.3,-107.35,0.0007977468172797995
38.3,-107.3,0.0007475705145109686
38.3,-107.25,0.0006981665167379104
38.3,-107.2,0.00064686843956232
38.3,-107.15,0.0006140897209502351
38.3,-107.1,0.0005706443446468416
38.3,-107.05,0.0005394917228848416
38.3,-107.0,0.00050907584312604
38.3,-106.95,0.000484054337350368
38.3,-106.9,0.0004562376363348912
38.3,-106.85,0.0004291621576996752
38.3,-106.8,0.0003943541083018896
38.3,-106.75,0.00036600900281661596
38.3,-106.7,0.0003443872631606064
38.3,-106.65,0.00032108118175270075
38.3,-106.6,0.0002958023343195072
38.3,-106.55,0.000274476299549616
38.3,-106.5,0.0002567821704359328
38.3,-106.45,0.0002425272907647744
38.3,-106.4,0.0002314279966633776
38.3,-106.35,0.0002155027764186432
38.3,-106.3,0.00020439564165738723
38.3,-106.25,0.00019107800086296957
38.3,-106.2,0.0001810355157011664
38.3,-106.15,0.00016813314985572003
38.3,-106.1,0.0001563001940103552
38.3,-106.05,0.00014840576962640641
38.3,-106.0,0.00014018231755193758
38.3,-105.95,0.00012999814046553597
38.3,-105.9,0.0001242932203472688
38.3,-105.85,0.0001146587295217104
38.3,-105.8,0.0001045708805421504
38.3,-105.75,9.919638823223522e-05
38.3,-105.7,9.212439306280319e-05
38.3,-105.65,8.74589204230128e-05
38.3,-105.6,8.25744693542976e-05
38.3,-105.55,7.7780745921096e-05
38.3,-105.5,7.5742174357704e-05
38.3,-105.45,7.284029013910081e-05
38.3,-105.4,6.96900250171008e-05
38.3,-105.35,6.652239843398399e-05
38.3,-105.3,6.287509148162399e-05
38.3,-105.25,5.931851216477761e-05
38.3,-105.2,5.40946725335856e-05
38.3,-105.15,5.02703906872608e-05
38.3,-105.1,4.7609886782894394e-05
38.3,-105.05,4.468728082037759e-05
38.3,-105.0,4.20909023127168e-05
38.3,-104.95,3.91671762559344e-05
38.3,-104.9,3.69479894922144e-05
38.3,-104.85,3.45509877638304e-05
38.3,-104.8,3.28560051164112e-05
38.3,-104.75,3.2411047669401594e-05
38.3,-104.7,3.11775438594096e-05
38.3,-104.65,2.99042767029888e-05
38.3,-104.6,2.87466592794912e-05
38.3,-104.55,2.7335340504835203e-05
38.3,-104.5,2.6669724487502402e-05
38.3,-104.45,2.5717924385308798e-05
38.3,-104.4,2.4322006906804798e-05
38.3,-104.35,2.2960532326968e-05
38.3,-104.3,2.24038454769648e-05
38.3,-104.25,2.20344943928832e-05
38.3,-104.2,1.9869072153912e-05
38.3,-104.15,1.84356315175104e-05
38.3,-104.1,1.7134642028016e-05
38.3,-104.05,1.6282810339027197e-05
38.3,-104.0,1.55768709281328e-05
38.3,-103.95,1.50448261519728e-05
38.3,-103.9,1.43985317607216e-05
38.3,-103.85,1.3692872373393601e-05
38.3,-103.8,1.33072799224608e-05
38.3,-103.75,1.2608341100726398e-05
38.3,-103.7,1.26651858847056e-05
38.3,-103.65,1.12068231508944e-05
38.3,-103.6,1.02169398436704e-05
38.3,-103.55,9.6143291287776e-06
38.3,-103.5,9.4782376755072e-06
38.3,-103.45,9.205774745400001e-06
38.3,-103.4,8.3480625615168e-06
38.3,-103.35,7.840099812067199e-06
38.3,-103.3,7.54663511448e-06
38.3,-103.25,6.754168421567999e-06
38.3,-103.2,6.346734132456e-06
38.3,-103.15,5.817489591960001e-06
38.3,-103.1,5.4103353264144e-06
