LAT,LON,Total_Rn2200100
35.1,-106.95,1.862133264e-08
35.1,-106.9,6.0976656e-09
35.1,-106.85,9.42792912e-09
35.1,-106.8,1.8762048e-08
35.1,-106.75,1.0788177599999999e-08
35.1,-106.7,2.48597136e-08
35.1,-106.65,2.29835088e-08
35.1,-106.6,3.0488328e-08
35.1,-106.55,2.9550225600000002e-08
35.1,-106.5,1.8762048e-08
35.1,-106.45,2.345256e-08
35.1,-106.4,1.68858432e-08
35.1,-106.35,6.0976656e-09
35.1,-106.3,9.8500752e-10
35.15,-108.0,7.973870400000001e-09
35.15,-107.95,2.1107304000000003e-08
35.15,-107.9,1.3133433600000002e-08
35.15,-107.85,4.59670176e-08
35.15,-107.8,4.03384032e-08
35.15,-107.75,5.6286144e-08
35.15,-107.7,7.270293599999999e-08
35.15,-107.65,8.583636960000001e-08
35.15,-107.6,9.568644480000001e-08
35.15,-107.55,8.48982672e-08
35.15,-107.5,1.03191264e-07
35.15,-107.45,1.36024848e-07
35.15,-107.4,1.5478689600000001e-07
35.15,-107.35,9.334118880000001e-08
35.15,-107.3,5.95695024e-08
35.15,-107.25,4.85467992e-08
35.15,-107.2,3.6632898720000003e-08
35.15,-107.15,3.47097888e-08
35.15,-107.1,3.00192768e-08
35.15,-107.05,1.92310992e-08
35.15,-107.0,1.299271824e-08
35.15,-106.95,4.5967017600000005e-09
35.15,-106.9,4.31527104e-09
35.15,-106.85,2.29835088e-08
35.15,-106.8,1.5478689600000003e-08
35.15,-106.75,1.78239456e-08
35.15,-106.7,2.9550225600000002e-08
35.15,-106.65,2.20454064e-08
35.15,-106.6,3.89312496e-08
35.15,-106.55,1.92310992e-08
35.15,-106.5,2.3921611200000003e-08
35.15,-106.45,1.97001504e-08
35.15,-106.4,6.0976656e-09
35.15,-106.35,1.97001504e-09
35.2,-108.1,1.31334336e-09
35.2,-108.05,9.381024e-09
35.2,-108.0,2.25144576e-08
35.2,-107.95,2.6266867200000004e-08
35.2,-107.9,3.14264304e-08
35.2,-107.85,4.64360688e-08
35.2,-107.8,6.96541032e-08
35.2,-107.75,8.9119728e-08
35.2,-107.7,9.1464984e-08
35.2,-107.65,1.0366031520000001e-07
35.2,-107.6,1.12572288e-07
35.2,-107.55,1.214842608e-07
35.2,-107.5,1.4071536e-07
35.2,-107.45,1.5478689600000001e-07
