LAT,LON,Total_Rn2200010
-19.85,-47.75,-1.2793735264162802
-19.85,-47.7,-1.5516367962667665
-19.85,-47.65,-1.8762376336307434
-19.8,-48.35,-1.9346019984627683
-19.8,-48.3,-1.8311108708603774
-19.8,-48.25,-1.7792762664239845
-19.8,-48.2,-1.7129833989467307
-19.8,-48.15,-1.6170067132815538
-19.8,-48.1,-1.489524520571285
-19.8,-48.05,-1.4028983348726523
-19.8,-48.0,-1.2443057691389385
-19.8,-47.95,-1.128575183232189
-19.8,-47.9,-1.1924992794481746
-19.8,-47.85,-1.2983280686654115
-19.8,-47.8,-1.4833155002570177
-19.8,-47.75,-1.632830097274193
-19.8,-47.7,-1.8944592041166521
-19.75,-48.2,-1.982554812186975
-19.75,-48.15,-1.891970693032547
-19.75,-48.1,-1.818355299370881
-19.75,-48.05,-1.6977320568299985
-19.75,-48.0,-1.6209442087725037
-19.75,-47.95,-1.589821588849328
-19.75,-47.9,-1.696767851772892
-19.75,-47.85,-1.682008842665314
-19.75,-47.8,-1.8220859525012147
-19.75,-47.75,-1.9882124754491772
-19.7,-48.0,-1.9309632763863975
-19.7,-47.95,-1.9108106912343066
